"Data Source","World Development Indicators",

"Last Updated Date","2018-09-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Macedonia, FYR","MKD","Adults (ages 15+) and children (ages 0-14) newly infected with HIV","SH.HIV.INCD.TL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Macedonia, FYR","MKD","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Adults (ages 15+) newly infected with HIV","SH.HIV.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Macedonia, FYR","MKD","Antiretroviral therapy coverage (% of people living with HIV)","SH.HIV.ARTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","7","2","7","10","13","17","16","21","23","28","31","35","43","49","52",
"Macedonia, FYR","MKD","Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",
"Macedonia, FYR","MKD","Prevalence of HIV, female (% ages 15-24)","SH.HIV.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",
"Macedonia, FYR","MKD","Children (0-14) living with HIV","SH.HIV.0014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","People using safely managed drinking water services (% of population)","SH.H2O.SMDW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.9853260323289","90.9493482740669","90.9133705158049","90.8773927575428","90.8412428568968","91.1075396014691","91.3877983699139","91.6797596539568","91.9813947257534","92.2904961603158","91.2214970948933","89.4744899550156","87.7275188030182","85.9820101465304","84.7324138604484","83.4898081092532","","",
"Macedonia, FYR","MKD","People using safely managed drinking water services, urban (% of urban population)","SH.H2O.SMDW.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.1209721350898","98.1209721350898","98.1209721350898","98.1209721350898","98.1209721350898","97.2340776387578","96.3473302538176","95.4607299802699","94.5742768181141","93.6879707673507","92.8018118279792","91.9157999999999","91.029935283413","90.144217678218","90.144217678218","90.144217678218","","",
"Macedonia, FYR","MKD","People using safely managed drinking water services, rural (% of rural population)","SH.H2O.SMDW.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.9067337322119","80.9067337322119","80.9067337322119","80.9067337322119","80.9067337322119","82.8095301914649","84.7137024151469","86.6192504032587","88.5261741558","90.4344736727708","89.1273449076717","86.2433476439791","83.3572128085756","80.4689404014622","77.5501337198052","74.6313270381472","","",
"Macedonia, FYR","MKD","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8888956012304","97.8877254768558","97.8865553524812","97.8853852281066","97.8842095050508","97.3881988440083","96.8953339932372","96.6220512396629","96.6347895381488","96.6471426443043","96.6590384555543","96.67048152","96.6813979804044","96.7768619824885","96.7757630330963","96.774045924671","","",
"Macedonia, FYR","MKD","People using at least basic drinking water services, urban (% of urban population)","SH.H2O.BASW.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.1209721350898","98.1209721350898","98.1209721350898","98.1209721350898","98.1209721350898","97.2340776387578","96.3473302538176","95.8400970310175","95.8320727732632","95.8240485155088","95.8160242577544","95.808","95.7999757422456","95.7919514844912","95.7919514844912","95.7919514844912","","",
"Macedonia, FYR","MKD","People using at least basic drinking water services, rural (% of rural population)","SH.H2O.BASW.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.5611040132636","97.5611040132636","97.5611040132636","97.5611040132636","97.5611040132636","97.5969462970831","97.6327885809026","97.6686308647221","97.7044731485416","97.740315432361","97.7761577161805","97.812","97.8478422838195","98.0814293849476","98.0814293849476","98.0814293849476","","",
"Macedonia, FYR","MKD","Demand for family planning satisfied by modern methods (% of married women with demand for family planning)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3","","","","","","",
"Macedonia, FYR","MKD","Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","","","","","","","","","","","","","","","","","","","","","","","20.5","20.1","20.1","20","19.8","19.4","18.9","18.2","17.4","16.4","15.5","14.5","13.5","12.6","11.7","10.9","10.3","9.7","9.2","8.7","8.5","8.5","8.8","8.9","8.7","8.2","7.7","7.2","6.9","6.8","7","7.5","8.2","9","9.8","10.5",
"Macedonia, FYR","MKD","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)","SH.DYN.NCOM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","","","","","24.3","","","","","23","","","","","20.7","20.3","",
"Macedonia, FYR","MKD","Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.5","","","","","","","","","","17.1","","","","","","","","","","11.1","","","","","13","","14.5",
"Macedonia, FYR","MKD","Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.9","","","","","","","","","","14.8","","","","","","","","","","9.7","","","","","11.4","","12.7",
"Macedonia, FYR","MKD","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","","","","","","","","","","","","","","","","","","","","","","56.8","55","52.9","50.9","49.6","48.7","47.2","43.8","39.8","36.7","35","33.4","30.9","27.8","24.6","21.8","19.6","18","16.9","16","15.2","14.6","14.2","14","13.7","13.1","12.3","11.5","10.9","10.4","10.3","10.4","10.8","11.4","12.2","13","13.7",
"Macedonia, FYR","MKD","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",
"Macedonia, FYR","MKD","Women's share of population ages 15+ living with HIV (%)","SH.DYN.AIDS.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.8","21.7","24","25","23.3","23.5","23.7","23.8","23.4","25","23.7","24.2","24.3","24.4","23.9","23.5","23.9","24.6","24.1","24.1","23.7","23.4","23.2","22.4","21.5","20.9","20.2","19.7",
"Macedonia, FYR","MKD","Probability of dying at age 5-14 years (per 1,000 children age 5)","SH.DYN.0514","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","","","","","","","","","","2.4","","","","","","","","","","1.5","","","","","1.3","","1.2",
"Macedonia, FYR","MKD","Number of neonatal deaths","SH.DTH.NMRT","","","","","","","","","","","","","","","","","","","","","","","","807","798","785","762","733","699","659","614","565","519","472","425","381","343","310","284","262","243","225","214","212","214","212","204","191","177","165","158","158","164","176","193","213","231","245",
"Macedonia, FYR","MKD","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.4","","","","","","","","","","95.1","","","","","95.3","95.3","",
"Macedonia, FYR","MKD","Number of under-five deaths","SH.DTH.MORT","","","","","","","","","","","","","","","","","","","","","","","","","","","1885","1792","1632","1451","1310","1220","1135","1021","889","763","655","570","509","464","428","397","374","358","346","331","310","288","266","250","239","236","240","251","267","286","305","320",
"Macedonia, FYR","MKD","Cause of death, by injury (% of total)","SH.DTH.INJR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","","","","","","","","","","3","","","","","2.8","2.8","",
"Macedonia, FYR","MKD","Number of infant deaths","SH.DTH.IMRT","","","","","","","","","","","","","","","","","","","","","","","2007","1920","1831","1762","1701","1617","1469","1305","1176","1094","1016","912","794","679","581","506","450","411","380","353","332","316","305","293","274","253","234","221","210","209","212","221","234","251","267","281",
"Macedonia, FYR","MKD","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","","","","","","","","","","1.9","","","","","1.9","1.9","",
"Macedonia, FYR","MKD","Number of deaths ages 5-14 years","SH.DTH.0514","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111","","","","","","","","","","80","","","","","","","","","","39","","","","","31","","29",
"Macedonia, FYR","MKD","Condom use, population ages 15-24, male (% of males ages 15-24)","SH.CON.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Condom use, population ages 15-24, female (% of females ages 15-24)","SH.CON.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Prevalence of anemia among non-pregnant women (% of women ages 15-49)","SH.ANM.NPRG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4","20.9","19.6","18.5","17.5","16.7","16.1","15.6","15.3","15.2","15.2","15.4","15.6","16","16.3","16.7","17","17.3","17.5","17.8","18.2","18.6","19.3","20","20.9","21.9","23.1","",
"Macedonia, FYR","MKD","Prevalence of anemia among children (% of children under 5)","SH.ANM.CHLD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3","33.6","31.9","30.4","29.2","28.1","27.3","26.5","25.9","25.5","25.2","25","24.9","24.8","24.7","24.5","24.3","24","23.6","23.3","23","22.9","22.9","23.2","23.6","24.3","25.1","",
"Macedonia, FYR","MKD","Prevalence of anemia among women of reproductive age (% of women ages 15-49)","SH.ANM.ALLW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7","21.3","20","18.9","17.9","17.1","16.5","16","15.7","15.5","15.5","15.7","15.9","16.2","16.6","17","17.3","17.5","17.7","18","18.4","18.8","19.5","20.2","21.1","22.1","23.3","",
"Macedonia, FYR","MKD","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","SH.ALC.PCAP.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.1","",
"Macedonia, FYR","MKD","Women who believe a husband is justified in beating his wife when she refuses sex with him (%)","SG.VAW.REFU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Women who believe a husband is justified in beating his wife (any of five reasons) (%)","SG.VAW.REAS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7","","","","","","14.5","","","","","","",
"Macedonia, FYR","MKD","Women who believe a husband is justified in beating his wife when she neglects the children (%)","SG.VAW.NEGL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Women who believe a husband is justified in beating his wife when she goes out without telling him (%)","SG.VAW.GOES.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Women who believe a husband is justified in beating his wife when she burns the food (%)","SG.VAW.BURN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Women who believe a husband is justified in beating his wife when she argues with him (%)","SG.VAW.ARGU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49)","SG.VAW.1549.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)","SG.TIM.UWRK.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.13","","","","","6.04","","","","","","","","",
"Macedonia, FYR","MKD","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)","SG.TIM.UWRK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.75","","","","","19.51","","","","","","","","",
"Macedonia, FYR","MKD","Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no)","SG.NOD.CONS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","1","","1","","1",
"Macedonia, FYR","MKD","Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no)","SG.MMR.LEVE.EP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","1","","1","","1",
"Macedonia, FYR","MKD","Legislation exists on domestic violence (1=yes; 0=no)","SG.LEG.DVAW","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","1",
"Macedonia, FYR","MKD","Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no)","SG.LAW.NODC.HR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","1","","1","","1",
"Macedonia, FYR","MKD","Law mandates paid or unpaid maternity leave (1=yes; 0=no)","SG.LAW.LEVE.PU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","1","","1","","1",
"Macedonia, FYR","MKD","Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no)","SG.LAW.EQRM.WK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","0",
"Macedonia, FYR","MKD","Law prohibits or invalidates child or early marriage (1=yes; 0=no)","SG.LAW.CHMR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1",
"Macedonia, FYR","MKD","Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no)","SG.JOB.NOPN.EQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","0","","0","","0",
"Macedonia, FYR","MKD","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.3","7.5","6.7","6.7","17.5","18.3","19.2","19.2","28.3","29.2","31.7","32.5","32.5","30.9","32.5","34.1","33.3","33.3","33.3","34.2",
"Macedonia, FYR","MKD","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)","SG.DMK.SRCR.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)","LP.LPI.CUST.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","2.55","","2.24","","2.351616","","2.211555","",
"Macedonia, FYR","MKD","Lead time to import, median case (days)","LP.IMP.DURS.MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",
"Macedonia, FYR","MKD","Lead time to export, median case (days)","LP.EXP.DURS.MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","",
"Macedonia, FYR","MKD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.0407438399133786","0.0759957341061255","0.503985009469878","1.00286166576326","1.49733026014616","2.48556631640066","3.46818460849398","17.33","19.07","24.44","26.45","28.62","36.3","46.04","51.77","51.9","56.7","57.449947312961","65.24","68.06","70.3802","72.1568144676058","",
"Macedonia, FYR","MKD","Secure Internet servers (per 1 million people)","IT.NET.SECR.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7996946983661","22.1966692450189","45.3222605586403","65.0370783610078","97.7138332462894","114.942086501855","466.556410081462","497.801417077901",
"Macedonia, FYR","MKD","Secure Internet servers","IT.NET.SECR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","46","94","135","203","239","971","1037",
"Macedonia, FYR","MKD","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.603609620477296","1.76841666484905","4.86608781200102","8.75563152940585","11.2504851159421","12.495104404756","13.5865329912473","15.0562478182635","16.3067707452623","17.0442768815328","17.4298853272339","18.3322073836035","18.5640085255093",
"Macedonia, FYR","MKD","Fixed broadband subscriptions","IT.NET.BBND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12436","36485","100507","181012","232783","258741","281565","312272","338486","354094","362421","381531","386718",
"Macedonia, FYR","MKD","Fixed telephone subscriptions (per 100 people)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","","","","","","","","","10.6821574906086","11.142540955169","11.6071689912966","12.0752408255842","12.5484747579901","13.0292310799278","13.5211606163646","14.3119924176998","14.5487236755896","15.7047538064595","16.345081823442","17.0156678372087","17.6982047667165","18.4602423894527","20.3933388644423","21.8272643369447","23.2653327366115","24.9317506864247","26.3606779183118","27.3326344312733","25.5670279815294","26.1053831050044","25.902210970202","23.7931410540704","22.4472247801698","22.1111959206299","21.1349127371269","19.9489650796165","20.3655887931912","19.6871221135988","19.1027388318088","18.4640636920907","17.8426187943297","17.6998336541409","17.3423548839263",
"Macedonia, FYR","MKD","Fixed telephone subscriptions","IT.MLT.MAIN","","","","","","","","","","","","","","","","","","","","","","","","210000","220000","230000","240000","250000","260000","270000","285700","290000","312314","324291","337200","351000","367256","407785","439177","470982","507316","538507","560026","525000","537000","533656","490887","463638","457122","437301","413091","422053","408318","396523","383590","371003","368370","361269",
"Macedonia, FYR","MKD","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0531807144009655","0.618223953902758","1.49533537071763","2.40728830454941","5.68836835118996","10.9296264713571","17.831080447922","37.7905023117463","47.9133437398368","54.8959554854893","61.2579823521856","86.8782129677776","95.170355880734","93.9163198560915","103.993067209339","106.796041079279","107.78308573236","107.78089152827","107.073133750021","100.205597246776","98.524317150729","101.855114345514",
"Macedonia, FYR","MKD","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1058","12362","30087","48733","115748","223275","365346","776000","985600","1131006","1263841","1794433","1967531","1943216","2153425","2213223","2235460","2237250","2224439","2083583","2050494","2121805",
"Macedonia, FYR","MKD","Container port traffic (TEU: 20 foot equivalent units)","IS.SHP.GOOD.TU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","Rail lines (total route-km)","IS.RRS.TOTL.KM","","","","","","","","","","","","","","","","","","","","","696","696","696","696","696","696","696","696","696","696","696","699","699","699","699","699","696.842105263158","699","699","699","699","699","699","699","699","699","699","699","699","699","699","","","699","699","683","683","",
"Macedonia, FYR","MKD","Railways, passengers carried (million passenger-km)","IS.RRS.PASG.KM","","","","","","","","","","","","","","","","","","","","","358","348","396","352","405","417","436","412","385","371","354","204","113","72","67.073","64.91","120","141","149","149.7","176","133","98","92","93.1","94","105","109","148","154","155","","","99","99","","","",
"Macedonia, FYR","MKD","Railways, goods transported (million ton-km)","IS.RRS.GOOD.MT.K6","","","","","","","","","","","","","","","","","","","","","712","748","761","896","983","992","959","906","868","910","769","710","580","494","151.272","168.757","258","280","408","379.671","527","462","334","373","426","530","614","778","743","497","497","","","423","423","","","",
"Macedonia, FYR","MKD","Air transport, passengers carried","IS.AIR.PSGR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187500","203000","215000","287300","228900","488900","506100","599012","315450","165735","200959","210875","191977","209255","234366","196420","86868","","","","","","","","",
"Macedonia, FYR","MKD","Air transport, freight (million ton-km)","IS.AIR.GOOD.MT.K1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2999999523","0.1000000015","0.200000003","0.6999999881","0.8000000119","1","1.5","1.442","0.675","0.212","0.141","0.131","0.111","0.117","0.119","","0","","","","","","","","",
"Macedonia, FYR","MKD","Air transport, registered carrier departures worldwide","IS.AIR.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3200","3400","3500","4900","3900","7600","6400","8047","4673","1964","2263","2398","2277","2368","2605","2813","1389","","","","","","","","",
"Macedonia, FYR","MKD","Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)","IQ.WEF.PORT.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.47126436781609","3.49015507863726","3.4148236679","3.7093620529","4.1","4.2","3.8","3.4","3.59537656082297","3.6","",
"Macedonia, FYR","MKD","Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)","IQ.WEF.CUST.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.51456310679612","3.68718270763579","4.0307909435","4.2799864882","4.2","4.4","4.6","4.7","4.61614869855485","4.6","",
"Macedonia, FYR","MKD","Source data assessment of statistical capacity (scale 0 - 100)","IQ.SCI.SRCE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","80","70","70","90","90","90","90","90","90","90","90","90","80",
"Macedonia, FYR","MKD","Periodicity and timeliness assessment of statistical capacity (scale 0 - 100)","IQ.SCI.PRDC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","83.33333","83.33333","83.33333","83.33333","86.66667","86.66667","86.66667","80","80","93.3333333333333","80","73.3333","93.3334",
"Macedonia, FYR","MKD","Statistical Capacity score (Overall average)","IQ.SCI.OVRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6666666666667","77.7777777777778","74.4444444444444","74.4444444444444","81.1111111111111","75.5555555555556","78.8888888888889","78.8888888888889","80","80","84.4444444444444","83.3333333333333","81.1111","81.1111333333333",
"Macedonia, FYR","MKD","Methodology assessment of statistical capacity (scale 0 - 100)","IQ.SCI.MTHD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","70","70","70","70","50","60","60","70","70","70","80","80","70",
"Macedonia, FYR","MKD","CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","CPIA trade rating (1=low to 6=high)","IQ.CPA.TRAD.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","CPIA policies for social inclusion/equity cluster average (1=low to 6=high)","IQ.CPA.SOCI.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","CPIA efficiency of revenue mobilization rating (1=low to 6=high)","IQ.CPA.REVN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","CPIA public sector management and institutions cluster average (1=low to 6=high)","IQ.CPA.PUBS.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","CPIA social protection rating (1=low to 6=high)","IQ.CPA.PROT.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","CPIA property rights and rule-based governance rating (1=low to 6=high)","IQ.CPA.PROP.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","CPIA equity of public resource use rating (1=low to 6=high)","IQ.CPA.PRES.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","CPIA quality of public administration rating (1=low to 6=high)","IQ.CPA.PADM.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","CPIA macroeconomic management rating (1=low to 6=high)","IQ.CPA.MACR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","IDA resource allocation index (1=low to 6=high)","IQ.CPA.IRAI.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia, FYR","MKD","CPIA gender equality rating (1=low to 6=high)","IQ.CPA.GNDR.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
